Id,Video,Emotion,emotion_clean,emotion_label,video_path
524,https://www.instagram.com/reel/DHppRXQyl6Q/,Joy,Joy,2,../data/raw/videos/Joy/524.mp4
525,https://www.instagram.com/reel/DMu0uGhJ-Ll/,Surprise,Surprise,3,../data/raw/videos/Surprise/525.mp4
526,https://drive.google.com/file/d/1TsssLBV9UK2CyCeHY-qWf-AN7xdqWVSL/view?usp=sharing,Surprise,Surprise,3,../data/raw/videos/Surprise/526.mp4
527,https://drive.google.com/file/d/1k7yqx0DAeO8yMyj5va5Oe8mgB0Jialu5/view?usp=sharing,Trust,Trust,1,../data/raw/videos/Trust/527.mp4
528,https://drive.google.com/file/d/1SClBWIykBWYBR97lUcitK1nbexZJMpVn/view?usp=sharing,Trust,Trust,1,../data/raw/videos/Trust/528.mp4
529,https://drive.google.com/file/d/1SLzwB2vFY8ZxxWJQWagAlk_Q8qdKvQZu/view?usp=sharing,Fear,Fear,6,../data/raw/videos/Fear/529.mp4
530,https://drive.google.com/file/d/1xohZ4PTuUWwJKHH-nlKLsfWgcUe6q0gE/view?usp=sharing,Proud,Proud,0,../data/raw/videos/Proud/530.mp4
531,https://drive.google.com/file/d/1DtF-9-m3T2BmkMbxZOyW0mocKSyK69zW/view?usp=sharing,Proud,Proud,0,../data/raw/videos/Proud/531.mp4
532,https://drive.google.com/file/d/11m6BZ-FlGSep5Yk_OXG-l4vXVscj3XiV/view?usp=sharing,Trust,Trust,1,../data/raw/videos/Trust/532.mp4
533,https://drive.google.com/file/d/10oaPryWiAQJ1zhgvz9umlAsLGwVb7Qk0/view?usp=sharing,Trust,Trust,1,../data/raw/videos/Trust/533.mp4
534,https://drive.google.com/file/d/1clMd4lL0Odism-RJzRkkGlbpnsNxVnUt/view?usp=sharing,Surprise,Surprise,3,../data/raw/videos/Surprise/534.mp4
535,https://drive.google.com/file/d/1PO2U34pcKAcxAOJtwmSejmRgNB5koTEi/view?usp=sharing,Proud,Proud,0,../data/raw/videos/Proud/535.mp4
536,https://drive.google.com/file/d/19ai_jDyg7RQ4a7v8qmkgF9GPuOAR1zvI/view?usp=sharing,Surprise,Surprise,3,../data/raw/videos/Surprise/536.mp4
537,https://drive.google.com/file/d/109Zhcay8nqy9EBWMevT6Efw7pBoAOinQ/view?usp=sharing,Trust,Trust,1,../data/raw/videos/Trust/537.mp4
538,https://drive.google.com/file/d/1REqm_JWcaZA73Jy4XMtl-gd7CiExVizn/view?usp=sharing,Proud,Proud,0,../data/raw/videos/Proud/538.mp4
539,https://www.instagram.com/reel/DKZVA8DJq89/?igsh=YXUwbHBnOG5udTJt,Proud,Proud,0,../data/raw/videos/Proud/539.mp4
540,https://drive.google.com/file/d/1fxLBDzhzEvq589e2pwRIgajrLKvTu2YD/view?usp=sharing,Proud,Proud,0,../data/raw/videos/Proud/540.mp4
541,https://drive.google.com/file/d/19DN24hfiZdBYnIev8U9DTvsE70FjmhSF/view?usp=sharing,Surprise,Surprise,3,../data/raw/videos/Surprise/541.mp4
542,https://drive.google.com/file/d/16isnjbizI64UPWSWc29ADT-Da0iWuKtu/view?usp=sharing,Surprise,Surprise,3,../data/raw/videos/Surprise/542.mp4
543,https://drive.google.com/file/d/1C_hIfvMOCncO8cucOt-XXwhob0EZ1F6p/view?usp=sharing,Proud,Proud,0,../data/raw/videos/Proud/543.mp4
544,https://drive.google.com/file/d/1Yl1ocOLrNkvokbxAJNGFJd6FC1eYzhm4/view?usp=sharing,Proud,Proud,0,../data/raw/videos/Proud/544.mp4
545,https://drive.google.com/file/d/1RuG8tAU9xSDT6oYf_gox_krLOGl5zZAT/view?usp=sharing,Proud,Proud,0,../data/raw/videos/Proud/545.mp4
546,https://drive.google.com/file/d/1etsHQdM46Ah4UsNm8uyIL08w4otU9slH/view?usp=sharing,Surprise,Surprise,3,../data/raw/videos/Surprise/546.mp4
547,https://drive.google.com/file/d/1AKOpU-T717YOtLwbTSqV1ECf1SarMYzR/view?usp=sharing,Proud,Proud,0,../data/raw/videos/Proud/547.mp4
548,https://drive.google.com/file/d/1qIq1UsEs-OgQahU8FAu93jkv7KpmlsKA/view?usp=sharing,Surprise,Surprise,3,../data/raw/videos/Surprise/548.mp4
549,https://drive.google.com/file/d/102kK5zq2dvrb81sAoK6tOcWExWj15pRX/view?usp=sharing,Trust,Trust,1,../data/raw/videos/Trust/549.mp4
550,https://drive.google.com/file/d/1b7WCqKGBXJD4wZia0ke1CP9ZYituynGn/view?usp=sharing,Proud,Proud,0,../data/raw/videos/Proud/550.mp4
551,https://drive.google.com/file/d/1x50LZ0k1yXgSGNIjv0md22yM06WKPKuU/view?usp=sharing,Surprise,Surprise,3,../data/raw/videos/Surprise/551.mp4
552,https://drive.google.com/file/d/1yLyoC9nI4gazvTGLfppJVKitpQA1xb9K/view?usp=sharing,Joy,Joy,2,../data/raw/videos/Joy/552.mp4
553,https://drive.google.com/file/d/1vjaFMg4gcw513QhmK2q3d2gg-Y5oB71U/view?usp=sharing,Trust,Trust,1,../data/raw/videos/Trust/553.mp4
554,https://drive.google.com/file/d/1bh-6oY-dAOw08yVXIc-416tDFEeisPFR/view?usp=sharing,Surprise,Surprise,3,../data/raw/videos/Surprise/554.mp4
555,https://drive.google.com/file/d/1irj5JRI7t68x1Or_uWrbpv-9Xa7cGyWE/view?usp=sharing,Trust,Trust,1,../data/raw/videos/Trust/555.mp4
556,https://drive.google.com/file/d/1KAy5cgBU386KwCjEeaniP4P7FDkWu5cH/view?usp=sharing,Trust,Trust,1,../data/raw/videos/Trust/556.mp4
557,https://drive.google.com/file/d/1GirafhnqZPpOpv2qn7G7Unp1yKeBRvSW/view?usp=sharing,Trust,Trust,1,../data/raw/videos/Trust/557.mp4
558,https://drive.google.com/file/d/1ks5YYxJtTG-YB49TdxqZT0Eme3zMRb-b/view?usp=sharing,Proud,Proud,0,../data/raw/videos/Proud/558.mp4
559,https://drive.google.com/file/d/1g7Psf62v7dErnIBYEvpxtfc1djyMCS0l/view?usp=sharing,Proud,Proud,0,../data/raw/videos/Proud/559.mp4
560,https://drive.google.com/file/d/1kj1MAL40UOCtOhBoBisMdVWELfzRgWZp/view?usp=sharing,Trust,Trust,1,../data/raw/videos/Trust/560.mp4
561,https://drive.google.com/file/d/1lJeWDVKUMGYuTio3v5VayeJIojWGQW6E/view?usp=sharing,Proud,Proud,0,../data/raw/videos/Proud/561.mp4
562,https://drive.google.com/file/d/1kWnsda1Gnjv95ftXeZYL2A_N-sz1RJ2R/view?usp=sharing,Surprise,Surprise,3,../data/raw/videos/Surprise/562.mp4
563,https://drive.google.com/file/d/1Oc5Q-niMiBiAH2QEv-RxW7jJX1ldfrfi/view?usp=sharing,Trust,Trust,1,../data/raw/videos/Trust/563.mp4
564,https://drive.google.com/file/d/1g2liHVQnD1CUknV6v8CMX2kdinFYaXIu/view?usp=sharing,Trust,Trust,1,../data/raw/videos/Trust/564.mp4
565,https://drive.google.com/file/d/14AK_pf1gN1Tiesh4LtrO3AWtP-fuS-dd/view?usp=sharing,Surprise,Surprise,3,../data/raw/videos/Surprise/565.mp4
566,https://drive.google.com/file/d/17Jf_b4DdNajEeBfHJXBfpzO9cXWrCJ9j/view?usp=drive_link,Anger,Anger,7,../data/raw/videos/Anger/566.mp4
567,https://drive.google.com/file/d/1NIWRtQwRup1CXoykRSIJBBAvrMr-Ochv/view?usp=drive_link,Surprise,Surprise,3,../data/raw/videos/Surprise/567.mp4
568,https://drive.google.com/file/d/1nPpOLbyFqcxOgPn9r-2HZo34rYIiM26b/view?usp=drive_link,Surprise,Surprise,3,../data/raw/videos/Surprise/568.mp4
569,https://drive.google.com/file/d/1Szy2uHW3fbw_8cXU9dd3gVhnMMyKQwbE/view?usp=drive_link,Surprise,Surprise,3,../data/raw/videos/Surprise/569.mp4
570,https://drive.google.com/file/d/15WAQZUr8vca0iySZ4tbfoW9DSJagdFrf/view?usp=drive_link,Surprise,Surprise,3,../data/raw/videos/Surprise/570.mp4
571,https://drive.google.com/file/d/1dc3XWlk-5vWkVD5eAYwGhJyvTaQyO_c5/view?usp=drive_link,Surprise,Surprise,3,../data/raw/videos/Surprise/571.mp4
572,https://drive.google.com/file/d/1XGzX-NKZenX55Qzsx7KhKr0ahi4PaXgd/view?usp=drive_link,Fear,Fear,6,../data/raw/videos/Fear/572.mp4
573,https://drive.google.com/file/d/1c8v7me2ePXotPxLdcoG3os5bCXHDMg2R/view?usp=drive_link,Surprise,Surprise,3,../data/raw/videos/Surprise/573.mp4
574,https://drive.google.com/file/d/130rPD9OS8xXR1U1bbc6Vsjahc-G-_FOJ/view?usp=drive_link,Trust,Trust,1,../data/raw/videos/Trust/574.mp4
575,https://drive.google.com/file/d/1jggeBXI_a_ING9T_N1CHGMv4r5wF7-mN/view?usp=drive_link,Surprise,Surprise,3,../data/raw/videos/Surprise/575.mp4
576,https://drive.google.com/file/d/1YIqQHOYRoED2dnnOnLSuwdrBhyi_66uo/view?usp=drive_link,Trust,Trust,1,../data/raw/videos/Trust/576.mp4
577,https://drive.google.com/file/d/1ICfqbK4IxFcOHgmv47hKvl2DfiJwcYT-/view?usp=drive_link,Trust,Trust,1,../data/raw/videos/Trust/577.mp4
578,https://drive.google.com/file/d/16-BGXhC3vx8cIHCAUuCLzRDDgURLfuqm/view?usp=drive_link,Anger,Anger,7,../data/raw/videos/Anger/578.mp4
579,https://drive.google.com/file/d/1-XdPMmLudB3wDGacaC5xnnV6DU-3EuU7/view?usp=drive_link,Surprise,Surprise,3,../data/raw/videos/Surprise/579.mp4
580,https://drive.google.com/file/d/1sCo2Ny7hibq0PBNPA8idlyUyWrkjAK51/view?usp=drive_link,Anger,Anger,7,../data/raw/videos/Anger/580.mp4
581,https://drive.google.com/file/d/14XW8Xz8oi2q4HGcoBWXBIrpRnK8RUSDO/view?usp=drive_link,Trust,Trust,1,../data/raw/videos/Trust/581.mp4
582,https://drive.google.com/file/d/109MCw_X6oZVgYJRL7BeX3WhM_S9EYA_l/view?usp=drive_link,Trust,Trust,1,../data/raw/videos/Trust/582.mp4
583,https://drive.google.com/file/d/1m7GKbzI-IPkccCckRckT2MMyAo3PxRja/view?usp=drive_link,Anger,Anger,7,../data/raw/videos/Anger/583.mp4
584,https://drive.google.com/file/d/1Zr_9U8OR77AmP3QJ_x-BbvNjxG0XBZTQ/view?usp=drive_link,Surprise,Surprise,3,../data/raw/videos/Surprise/584.mp4
585,https://drive.google.com/file/d/1-hYNpXmmuOep5J-ddE_c3Dt-5mDbaLVa/view?usp=drive_link,Trust,Trust,1,../data/raw/videos/Trust/585.mp4
586,https://drive.google.com/file/d/1otj8NW62zkxMRuQVOz8oc0uzzpEdC4-2/view?usp=drive_link,Proud,Proud,0,../data/raw/videos/Proud/586.mp4
587,https://drive.google.com/file/d/17pFvQ3qPJZiYAB2AYHc7888_IR0GsIGz/view?usp=drive_link,Surprise,Surprise,3,../data/raw/videos/Surprise/587.mp4
588,https://drive.google.com/file/d/1DSfKv-iiVhftQ6Cz3v_qu7pop9WfQvWO/view?usp=drive_link,Trust,Trust,1,../data/raw/videos/Trust/588.mp4
589,https://drive.google.com/file/d/100k9DmyVOSI0F_Pgg9hPvxz1knv8Treo/view?usp=drive_link,Surprise,Surprise,3,../data/raw/videos/Surprise/589.mp4
590,https://drive.google.com/file/d/1hqV23imz-CZ1PvjD5D6VBYAfKMcnQsl6/view?usp=drive_link,Anger,Anger,7,../data/raw/videos/Anger/590.mp4
591,https://drive.google.com/file/d/1mLN0aGbjgAFOkC4hQXo_vR20cHVlP05A/view?usp=drive_link,Sadness,Sadness,5,../data/raw/videos/Sadness/591.mp4
592,https://drive.google.com/file/d/1PdTWWjH66iIWgJPefVzIeuKqYBdkrsI2/view?usp=drive_link,Joy,Joy,2,../data/raw/videos/Joy/592.mp4
593,https://drive.google.com/file/d/1zqccjSV6gPHkAfzaTElVisBYWO3ZL5lB/view?usp=drive_link,Surprise,Surprise,3,../data/raw/videos/Surprise/593.mp4
594,https://drive.google.com/file/d/1tQOKBy4t_zaTLxZv_RyZ0uWc-VEV4yS1/view?usp=drive_link,Surprise,Surprise,3,../data/raw/videos/Surprise/594.mp4
595,https://drive.google.com/file/d/1FJvXEnCOcu9NUnN2mx7y3b_Vfht1PoI2/view?usp=drive_link,Trust,Trust,1,../data/raw/videos/Trust/595.mp4
596,https://drive.google.com/file/d/1BuXK9wn-IXR6Gz_su7N1RzI_Tbh0Y0vd/view?usp=drive_link,Surprise,Surprise,3,../data/raw/videos/Surprise/596.mp4
597,https://drive.google.com/file/d/1V9DwnwhgH5edkoD7zJZHWfSOyE7FShUt/view?usp=drive_link,Surprise,Surprise,3,../data/raw/videos/Surprise/597.mp4
598,https://drive.google.com/file/d/1UoIpEESJpYhl6ktsFX0l1Q_lGS2JQE4a/view?usp=drive_link,Surprise,Surprise,3,../data/raw/videos/Surprise/598.mp4
599,https://drive.google.com/file/d/1N_tmTCnlUew4zz00tTx-5WFTfJew-mlD/view?usp=drive_link,Surprise,Surprise,3,../data/raw/videos/Surprise/599.mp4
600,https://drive.google.com/file/d/1WXFtSqo9CoaUaUjAS25NYQ4ygwrbb4Tg/view?usp=drive_link,Trust,Trust,1,../data/raw/videos/Trust/600.mp4
601,https://drive.google.com/file/d/1lWWp2V4PPrrCe5oqFnES74tQraNiNl2I/view?usp=drive_link,Fear,Fear,6,../data/raw/videos/Fear/601.mp4
602,https://drive.google.com/file/d/1xdNwtzW3NkRnczPZMlvWKNiXK0AVOb8q/view?usp=drive_link,Trust,Trust,1,../data/raw/videos/Trust/602.mp4
603,https://drive.google.com/file/d/1EmQ15FK-_xmU6OlmRdAB25KzXqIP-Igy/view?usp=drive_link,Surprise,Surprise,3,../data/raw/videos/Surprise/603.mp4
604,https://drive.google.com/file/d/1PAF7kyIsR0Y4IhMH_qv3su1-FNhWatb1/view?usp=drive_link,Surprise,Surprise,3,../data/raw/videos/Surprise/604.mp4
605,https://drive.google.com/file/d/1TJfHdE_I2qE3PzOzmeiNlxuv_8sbpqTf/view?usp=drive_link,Trust,Trust,1,../data/raw/videos/Trust/605.mp4
606,https://drive.google.com/file/d/1TBxEKfVbZHXKByNuG8cEKpGNkCz_nQTf/view?usp=drive_link,Surprise,Surprise,3,../data/raw/videos/Surprise/606.mp4
607,https://drive.google.com/file/d/19V-AnERnUCKVbRmFM1U9UGmV7DagQFhL/view?usp=sharing,Surprise,Surprise,3,../data/raw/videos/Surprise/607.mp4
608,https://drive.google.com/file/d/1z_ht8tUGHqrXLijQntzDHDGvnVxYvp67/view?usp=drive_link,Anger,Anger,7,../data/raw/videos/Anger/608.mp4
609,https://drive.google.com/file/d/1nc1WP7TU_aiyYyrknGGLx1WsSB1xPHu9/view?usp=sharing,Surprise,Surprise,3,../data/raw/videos/Surprise/609.mp4
610,https://drive.google.com/file/d/17PEh13iqDufZbFYrX99th4oGWUyMBOrO/view?usp=drive_link,Surprise,Surprise,3,../data/raw/videos/Surprise/610.mp4
611,https://drive.google.com/file/d/1_1pUppoq1CubSilNkIilvXy9BUMvqN5a/view?usp=sharing,Surprise,Surprise,3,../data/raw/videos/Surprise/611.mp4
612,https://drive.google.com/file/d/1BerFy1B8lI20y4_fQ8EIRezwaIBzftfs/view?usp=drive_link,Proud,Proud,0,../data/raw/videos/Proud/612.mp4
613,https://drive.google.com/file/d/16SaYRXtDM9dBkgy9c0esEkPw_UNpMLF5/view?usp=sharing,Anger,Anger,7,../data/raw/videos/Anger/613.mp4
614,https://drive.google.com/file/d/13y34c8Vn-tnRdw2NMRPzW1f_QUljfX-A/view?usp=drive_link,Surprise,Surprise,3,../data/raw/videos/Surprise/614.mp4
615,https://drive.google.com/file/d/1oVqUQe3KXE6ZiakQGOLSV39FSSxSZflf/view?usp=sharing,Surprise,Surprise,3,../data/raw/videos/Surprise/615.mp4
616,https://drive.google.com/file/d/1YLZL1FogofxtQ1zJKcVNjTSxCKTN6jXz/view?usp=drive_link,Surprise,Surprise,3,../data/raw/videos/Surprise/616.mp4
617,https://drive.google.com/file/d/1qafYENW_uZGnahRbSTvb3iOYv01wYmm5/view?usp=sharing,Surprise,Surprise,3,../data/raw/videos/Surprise/617.mp4
618,https://drive.google.com/file/d/13eE_1qXoSDqlVNxyi41nLlHOfroaGvgF/view?usp=sharing,Anger,Anger,7,../data/raw/videos/Anger/618.mp4
619,https://drive.google.com/file/d/1j8J2v9fRDJV7_BPiDCq50SEGbuErKV99/view?usp=drive_link,Surprise,Surprise,3,../data/raw/videos/Surprise/619.mp4
620,https://drive.google.com/file/d/15G61xFAnsKP6pSqf_OlTmcMSjKoXjL2t/view?usp=sharing,Surprise,Surprise,3,../data/raw/videos/Surprise/620.mp4
621,https://drive.google.com/file/d/1ArjlJjHMZ88_6Js-3l7OzvP9bdj0vkQb/view?usp=sharing,Trust,Trust,1,../data/raw/videos/Trust/621.mp4
622,https://drive.google.com/file/d/1UE04wkbPDVwJAE8yDJ0CXAOInVEzH7Fx/view?usp=drive_link,Surprise,Surprise,3,../data/raw/videos/Surprise/622.mp4
623,https://drive.google.com/file/d/1P6PgAAZKmoYiKR8ekl0_2K2N8NdCbFXy/view?usp=sharing,Surprise,Surprise,3,../data/raw/videos/Surprise/623.mp4
624,https://drive.google.com/file/d/1UB8tXY1CEoU1E3JuvqR6HSIHzT9cVAvH/view?usp=drive_link,Proud,Proud,0,../data/raw/videos/Proud/624.mp4
625,https://drive.google.com/file/d/14DVME9QFrjHl0N8FD7vI-c11kqz9Ev-C/view?usp=sharing,Surprise,Surprise,3,../data/raw/videos/Surprise/625.mp4
626,https://drive.google.com/file/d/1_bgAkwYdX91eMUGm6OyaWLJa9QOTketj/view?usp=sharing,Surprise,Surprise,3,../data/raw/videos/Surprise/626.mp4
627,https://www.instagram.com/reel/CoGKcP0BYcu/?igsh=OGh3aXFpc3BidmZl,Surprise,Surprise,3,../data/raw/videos/Surprise/627.mp4
628,https://drive.google.com/file/d/1QKbQgPG6bA1WDwuGpEvAnMmw1_qbtkFk/view?usp=drive_link,Anger,Anger,7,../data/raw/videos/Anger/628.mp4
629,https://drive.google.com/file/d/1m6QMiRFLNN-ar8SirWcd7F7biMVQkQcQ/view?usp=drive_link,Anger,Anger,7,../data/raw/videos/Anger/629.mp4
630,https://www.instagram.com/reel/Cjc9mzVDnK1/?igsh=cmhqb2Fhc3gyamdm,Surprise,Surprise,3,../data/raw/videos/Surprise/630.mp4
631,https://drive.google.com/file/d/1V42ONkSg7UkrdxWF67Xj3719CPVN8Yp-/view?usp=drive_link,Trust,Trust,1,../data/raw/videos/Trust/631.mp4
632,https://drive.google.com/file/d/1eeHcjzmCadvIdIQp7Zs0NTUaDBQc2TD-/view?usp=drive_link,Surprise,Surprise,3,../data/raw/videos/Surprise/632.mp4
633,https://drive.google.com/file/d/12ENYEj_jRUN8l0Mj2e-6yjilOwqvnQOl/view?usp=sharing,Surprise,Surprise,3,../data/raw/videos/Surprise/633.mp4
634,https://www.instagram.com/reel/DBYfWZ9y-KV/?igsh=MWo1NzlnbTYzdTQycA==,Surprise,Surprise,3,../data/raw/videos/Surprise/634.mp4
635,https://drive.google.com/file/d/1J1ptOdz_I3WUnaF87jU2PNQszcn5C9DM/view?usp=drive_link,Anger,Anger,7,../data/raw/videos/Anger/635.mp4
636,https://drive.google.com/file/d/1nw_h5-2cBUKGVYQ-bvYKcGlGNMNU0Ace/view?usp=drive_link,Fear,Fear,6,../data/raw/videos/Fear/636.mp4
637,https://drive.google.com/file/d/1Aomlf0yj4AGdb8U5cMR5yxHqAMzRfrHE/view?usp=sharing,Surprise,Surprise,3,../data/raw/videos/Surprise/637.mp4
638,https://drive.google.com/file/d/1o8hCq7EPrIX-cFFz4INcAZYIKPj9zVEm/view?usp=drive_link,Surprise,Surprise,3,../data/raw/videos/Surprise/638.mp4
639,https://drive.google.com/file/d/1u4RaQEcXtvZ3PcEZ_3XxdvZbd3LehmUA/view?usp=sharing,Surprise,Surprise,3,../data/raw/videos/Surprise/639.mp4
640,https://www.instagram.com/reel/C-KmtFmhA3N/?igsh=bG85dmNhMG5kZ3hy,Surprise,Surprise,3,../data/raw/videos/Surprise/640.mp4
641,https://www.instagram.com/reel/DEWsCChyN_T/?igsh=MXNscmNnbWdwenVpeQ==,Surprise,Surprise,3,../data/raw/videos/Surprise/641.mp4
642,https://drive.google.com/file/d/1Z1dQGUr1PjpzPrtCS1mdNnJ54kaks3RA/view?usp=sharing,Anger,Anger,7,../data/raw/videos/Anger/642.mp4
643,https://drive.google.com/file/d/1L8Gz_VS5F-F30IfDnOzS-5N_1C4yKBHt/view?usp=sharing,Surprise,Surprise,3,../data/raw/videos/Surprise/643.mp4
644,https://drive.google.com/file/d/15hAOu9ZkqsMUx6-Zk-jN3OC_vm-4kaig/view?usp=sharing,Proud,Proud,0,../data/raw/videos/Proud/644.mp4
645,https://drive.google.com/file/d/1L2j2rvvi7Ouya7LPsDSjvZxktkcxWVDu/view?usp=sharing,Proud,Proud,0,../data/raw/videos/Proud/645.mp4
646,https://drive.google.com/file/d/1yrAlWfFbW_Qc7v9dihvQL-K4tjaVk125/view?usp=share_link,Surprise,Surprise,3,../data/raw/videos/Surprise/646.mp4
647,https://drive.google.com/file/d/1jOY97q2Wi0Ld1kal3sp_HWf-kdg7zwnQ/view?usp=share_link,Joy,Joy,2,../data/raw/videos/Joy/647.mp4
648,https://drive.google.com/file/d/1sJT5sdtuUdbmUicNVTEc-5EIeC5x3u2d/view?usp=share_link,Proud,Proud,0,../data/raw/videos/Proud/648.mp4
649,https://www.instagram.com/reel/DK62VvLzqpA/,Trust,Trust,1,../data/raw/videos/Trust/649.mp4
650,https://drive.google.com/file/d/12YBpn9zWc_3FfDadbmlip4s98_GjqUGY/view?usp=share_link,Proud,Proud,0,../data/raw/videos/Proud/650.mp4
651,https://drive.google.com/file/d/15eAQE4XB1hNHvw1xth0HGhJXNXV-oWoh/view?usp=share_link,Neutral,Neutral,4,../data/raw/videos/Neutral/651.mp4
652,https://drive.google.com/file/d/1ymuQGbpxBhsDT62QSXfa6R1067HMAJlS/view?usp=share_link,Surprise,Surprise,3,../data/raw/videos/Surprise/652.mp4
653,https://drive.google.com/file/d/17YcFgqkUgJNK0QRSYzS3TCNl4forkLY9/view?usp=share_link,Trust,Trust,1,../data/raw/videos/Trust/653.mp4
654,https://drive.google.com/file/d/1IVFV4YP5U8RA09XkJWce33IDG-NniwsI/view?usp=share_link,Proud,Proud,0,../data/raw/videos/Proud/654.mp4
655,https://www.instagram.com/reel/DHfq6pzz5va/,Surprise,Surprise,3,../data/raw/videos/Surprise/655.mp4
656,https://www.instagram.com/reel/DEH-AmOTZDB/,Proud,Proud,0,../data/raw/videos/Proud/656.mp4
657,https://www.instagram.com/reel/DEhZ4GazM-B/,Joy,Joy,2,../data/raw/videos/Joy/657.mp4
658,https://www.instagram.com/reel/DDUjYZUzgmI/,Proud,Proud,0,../data/raw/videos/Proud/658.mp4
659,https://www.instagram.com/reel/DC_j_grTwnj/,Proud,Proud,0,../data/raw/videos/Proud/659.mp4
660,https://drive.google.com/file/d/1Z0R2rTW-5RS9HJcBABrpup7nH7SlTj5j/view?usp=share_link,Surprise,Surprise,3,../data/raw/videos/Surprise/660.mp4
661,https://drive.google.com/file/d/1MboozvxFYXgKh8l85GGdiIGjOZ4eRW61/view?usp=share_link,Trust,Trust,1,../data/raw/videos/Trust/661.mp4
662,https://www.instagram.com/reel/DGdDelfzAwD/,Surprise,Surprise,3,../data/raw/videos/Surprise/662.mp4
663,https://drive.google.com/file/d/1nTkG23Qe0oj7L3o36mEpL4tV5jt6DrYL/view?usp=share_link,Surprise,Surprise,3,../data/raw/videos/Surprise/663.mp4
664,https://drive.google.com/file/d/1PV30C4EsvVxjg7zZ7hPsnD7dCQatlXFC/view?usp=share_link,Trust,Trust,1,../data/raw/videos/Trust/664.mp4
665,https://drive.google.com/file/d/1DEAfg4O7qEp2TJhj90Bof1z-IloozytN/view?usp=share_link,Trust,Trust,1,../data/raw/videos/Trust/665.mp4
666,https://drive.google.com/file/d/1JhCvTh_WDl5ZtMz_YEiwInBAjevjXKC8/view?usp=share_link,Trust,Trust,1,../data/raw/videos/Trust/666.mp4
667,https://drive.google.com/file/d/17wk0sQNsLkH_cYf8KTBBpdwow2L73dMS/view?usp=share_link,Trust,Trust,1,../data/raw/videos/Trust/667.mp4
668,https://drive.google.com/file/d/1fN1affZopZ9IeFJqzKw5FsOxxaHY8fDv/view?usp=share_link,Trust,Trust,1,../data/raw/videos/Trust/668.mp4
669,https://drive.google.com/file/d/19Caz_xMd2IIDY_NqjA3NK3VRG0SFs-zz/view?usp=share_link,Sadness,Sadness,5,../data/raw/videos/Sadness/669.mp4
670,https://drive.google.com/file/d/12YBpn9zWc_3FfDadbmlip4s98_GjqUGY/view?usp=share_link,Trust,Trust,1,../data/raw/videos/Trust/670.mp4
671,https://www.instagram.com/reel/DK2D0crz3Tc/,Trust,Trust,1,../data/raw/videos/Trust/671.mp4
672,https://www.instagram.com/reel/DK4nDMezW1C/,Trust,Trust,1,../data/raw/videos/Trust/672.mp4
673,https://drive.google.com/file/d/194wGCu3ERAKRVw9xlpONfDtPp4VRGQvx/view?usp=share_link,Fear,Fear,6,../data/raw/videos/Fear/673.mp4
674,https://drive.google.com/file/d/1YIy7DteRuFINaJ7Wb2UQDIReVLnXngma/view?usp=share_link,Surprise,Surprise,3,../data/raw/videos/Surprise/674.mp4
675,https://www.instagram.com/reel/DF0LwJfzPPv/,Trust,Trust,1,../data/raw/videos/Trust/675.mp4
676,https://drive.google.com/file/d/12YBpn9zWc_3FfDadbmlip4s98_GjqUGY/view?usp=share_link,Proud,Proud,0,../data/raw/videos/Proud/676.mp4
677,https://www.instagram.com/reel/DL4sfh7PK_y/,Trust,Trust,1,../data/raw/videos/Trust/677.mp4
678,https://www.instagram.com/reel/DJRcLlWvb8R/,Surprise,Surprise,3,../data/raw/videos/Surprise/678.mp4
679,https://drive.google.com/file/d/1-I5pq-J_GLJoo9Fts-_BJsh4ZNNM3rIf/view?usp=share_link,Neutral,Neutral,4,../data/raw/videos/Neutral/679.mp4
680,https://www.instagram.com/reel/DJ_x5YVPNwG/,Proud,Proud,0,../data/raw/videos/Proud/680.mp4
681,https://www.instagram.com/reel/DM7oir8PMUG/,Surprise,Surprise,3,../data/raw/videos/Surprise/681.mp4
682,https://drive.google.com/file/d/1p038dj4eJdiZPGb5gmlJSSKTnICKsP2A/view?usp=share_link,Trust,Trust,1,../data/raw/videos/Trust/682.mp4
683,https://drive.google.com/file/d/1gnZsJDG051DI8tzpbKMfoBxDXtuJaO0M/view?usp=share_link,Proud,Proud,0,../data/raw/videos/Proud/683.mp4
684,https://drive.google.com/file/d/1fcJTgPvtqhrs8uc-Kui5z_Rk7l_Z352G/view?usp=share_link,Proud,Proud,0,../data/raw/videos/Proud/684.mp4
685,https://www.instagram.com/buburayamracer/reel/DMb2iVHTUma/,Joy,Joy,2,../data/raw/videos/Joy/685.mp4
686,https://www.instagram.com/otomotif_tv/reel/DGmwCehPHVX/,Surprise,Surprise,3,../data/raw/videos/Surprise/686.mp4
687,https://www.instagram.com/otomotif_tv/reel/DGQqs6uSQZ2/,Surprise,Surprise,3,../data/raw/videos/Surprise/687.mp4
688,https://www.instagram.com/otomotif_tv/reel/DMbkMM7zuNt/,Surprise,Surprise,3,../data/raw/videos/Surprise/688.mp4
689,https://www.instagram.com/otomotifweekly/reel/DMG8GSMycm6/,Trust,Trust,1,../data/raw/videos/Trust/689.mp4
690,https://www.instagram.com/otomotif_tv/reel/DLlwAYFhEDG/,Surprise,Surprise,3,../data/raw/videos/Surprise/690.mp4
691,https://www.instagram.com/otomotifweekly/reel/DLlwAYFhEDG/,Surprise,Surprise,3,../data/raw/videos/Surprise/691.mp4
